person_id,call_count_with_suspects,night_movements_hours,gps_zone_visits,encrypted_app_usage_hours,social_media_threat_score,vpn_usage,device_changes_last_30_days,suspicious_contacts_count,avg_call_duration_min,microphone_activation_events,camera_activation_events,account_login_failures,location_change_frequency,suspicious,last_activity_time,related_person_ids,military_zone_proximity_score
690,3,2.510456730791251,7,0.058509997112153926,0.9449115298370896,0,1,4,4.747271661321425,1,0,1,1.4847899004071643,0,2025-05-09 02:01:46.134045,9082,4.038481700554509
691,1,1.1457856322821194,9,0.7683124522877905,0.8121814514361916,0,0,1,3.068586939956896,4,1,0,0.7501868128102589,0,2025-05-08 21:23:46.134045,"7382,1057,1371,3985",1.2469417743230453
692,4,1.4568267835231765,2,2.5319569720390587,0.9736122659883045,0,0,2,2.3659203236023925,1,2,3,1.016003826119212,1,2025-05-16 22:09:46.134045,516,1.3523820007561977
693,5,2.4554008401944967,0,0.1850481927041161,0.8603084567520753,0,0,2,4.062947463093296,3,1,2,0.8251866034705564,0,2025-06-01 11:36:46.134045,"9792,4793,3331",2.239975079123135
694,1,3.4538591044464075,1,0.028363573382908347,0.31021981791908315,0,0,1,2.384984036397256,0,2,3,0.6470501620274578,0,2025-05-22 12:12:46.134045,"2409,3643",7.623653626357861
695,3,2.7414150946621048,9,0.1895404754050154,0.179152610058529,0,1,2,2.7466896994281647,1,0,3,0.9570486241992053,0,2025-05-11 19:55:46.134045,"1204,7263,8559,3939,5760",0.30102992782562166
696,3,3.2339138775909277,9,1.741706191242123,0.21054180444486847,0,1,0,4.293421436499479,2,2,3,1.5961481995879283,0,2025-05-26 09:36:46.134045,"4089,8782,7657,6987,7522",0.9168850306824787
697,3,1.6875826624888208,7,2.374519996791716,0.2168927383229552,1,0,0,2.0019704524043513,2,1,2,1.17111580373454,0,2025-05-29 17:42:46.134045,611,2.4141238435735644
698,2,1.3769895926230566,6,0.07493058632750402,0.07573639485448636,0,1,2,5.073322054028743,1,2,4,0.7743829954979421,0,2025-06-04 15:38:46.134045,"9295,2058",3.080515454226961
699,3,0.06161886091807611,3,3.277881953416623,0.9067950929767684,0,0,3,3.557491250041178,2,1,0,0.7632182708485251,0,2025-05-26 00:58:46.134045,"7514,9305,1340,2481,9380",3.6137165841501333
700,3,2.072198357341284,7,1.4805742845885097,0.5025485892881599,0,1,0,2.983305110083988,0,1,2,0.2311459266633581,0,2025-05-27 20:50:46.134045,"3067,7441",6.058585347267153
701,4,2.37904703135644,2,1.0951255638628523,0.10127119776322757,0,0,4,3.5594536612233663,3,1,0,1.6072154448956433,0,2025-05-17 20:16:46.134045,"6248,8759",2.820791589557264
702,3,1.6999946042727943,0,0.4387241420388135,0.7626416068033857,0,0,4,1.2494098484010205,1,1,1,1.1153315452028312,0,2025-06-03 00:52:46.134045,"4265,1672,451,1376",1.0148453627476743
703,1,1.2232986739002654,3,0.6971070307582194,0.32564073210132005,0,3,2,4.52083486618156,0,1,1,0.7078160357093255,0,2025-06-02 04:52:46.134045,6958,4.350625767654045
704,2,3.243403439843132,5,4.405438805213817,0.07103750782530516,1,0,2,3.6091665226707987,1,1,0,0.9226518227633536,0,2025-05-09 05:01:46.134045,"3774,3646,5919",1.573691632620342
705,4,2.631804277196654,5,3.637916307939588,0.18975655765503285,1,0,1,6.330721536556215,1,0,0,0.8594162355608927,0,2025-05-25 10:33:46.134045,"5458,8313",2.2610102661219287
706,1,3.3128254505190116,3,1.4731032454625992,0.6575498251634971,0,0,2,3.921109865509028,2,0,4,1.613260771719276,0,2025-05-21 15:09:46.134045,"5716,3956",2.0224474441243396
707,4,1.0464209049837958,7,1.2973673747000034,0.7940062955977409,0,0,2,2.407924152940679,0,1,1,1.5187738813353837,0,2025-05-23 07:39:46.134045,"7686,6366",2.6033772440060554
708,2,1.2917658734519768,8,0.3546180293998582,0.2536767105463116,0,1,0,1.1140300251639346,2,0,2,1.4092129531256676,0,2025-05-19 03:46:46.134045,"6567,9599,4966",2.6481978563325734
709,1,3.2031772432515964,1,4.595327467452585,0.577058270825001,0,0,0,1.967365712109239,0,1,2,0.862122921353615,0,2025-05-12 04:37:46.134045,"6175,3607",2.316065152523495
710,5,1.9526529202442091,2,2.1121457654175133,0.0008725578125903244,0,0,5,4.487471022086023,0,2,3,1.633374837497267,0,2025-05-15 00:58:46.134045,"7745,6062",3.7644811221716923
711,6,1.4308958883214453,7,0.7225306995590075,0.2783874706068934,0,1,0,3.367107214441888,0,0,2,1.155262037887616,0,2025-05-25 11:59:46.134045,"1123,3371,983",5.848162572143659
712,1,1.5004849762371602,0,2.537856408175755,0.18163382184152854,0,0,1,0.6950843661867663,0,0,1,0.8476969738677403,0,2025-05-30 22:58:46.134045,"4149,5843",5.1680670206215495
713,7,1.9889194738656961,0,0.3571472156035035,0.07654622464937488,1,0,1,0.5011698719254367,1,0,0,0.0,0,2025-05-20 03:45:46.134045,9071,2.2313009498173964
714,4,3.0029518158354103,6,0.35972641697953184,0.48389529841038326,0,0,2,5.157882036001752,1,0,4,1.9215842499063787,0,2025-05-14 07:14:46.134045,"6191,4667,7657",1.6458148559828412
715,3,1.8394871479084114,9,2.3478533454425294,0.6310155148322024,0,2,3,2.7760324574569837,0,1,0,1.4136424773128715,0,2025-05-28 12:41:46.134045,"1162,8968,2441",3.131957644555911
716,3,2.790532830177778,6,1.2291135252330139,0.04637635365675363,1,0,3,2.8810753416250723,1,0,1,1.2767179893027265,0,2025-05-08 10:55:46.134045,"2891,5207,5336,6123,9670",2.22296044642869
717,0,2.4673777768460483,6,1.2173397203353575,0.13789117919537042,0,0,4,2.6609090417648584,1,0,1,0.6569087099776845,0,2025-05-09 09:50:46.134045,"8991,7459,5350,2141",3.72377305556362
718,3,1.1216609598190264,4,1.2788152880896295,0.9322911787614354,0,0,2,3.360624773847528,2,2,3,1.228143802829873,0,2025-05-25 15:07:46.134045,"3457,6407,6967,2414",4.299905753852549
719,3,1.1208706320128767,6,0.20168084188313468,0.2231128431681061,0,0,2,4.017845951167401,1,2,2,0.9294705137020337,0,2025-05-22 02:28:46.134045,"2185,3524,5368,5779,843",1.3847924424785873
720,1,1.5497334080685217,8,0.6451571984761938,0.7599877465540076,0,0,1,2.223680520394211,3,1,2,1.034155051089882,0,2025-05-25 08:38:46.134045,"7246,2620",1.5135464921709252
721,0,0.6631623453377318,5,1.276736795381924,0.7477349949924448,0,0,2,4.761701201040157,0,1,4,0.26117903108886764,0,2025-06-02 22:34:46.134045,"1671,1595",6.48293531153886
722,2,1.485861144200607,5,0.42670769949080706,0.3215825023761464,1,0,2,0.8987269426989122,1,2,1,1.0745082148105862,0,2025-05-14 02:06:46.134045,"8981,318,5136,4515",1.3702303281158672
723,4,3.5134334167313845,2,1.0517840270258847,0.20411689924662668,0,0,0,5.055695217412634,2,0,0,1.3852444263510464,0,2025-06-04 05:50:46.134045,"2894,9631,9904",2.913989852378305
724,6,1.9686096641726298,6,1.2213975850384284,0.24395055361572648,1,0,0,3.593962221213633,0,0,0,0.8386279736000152,0,2025-06-06 02:33:46.134045,4596,3.285234929473285
725,3,1.2335473339125467,5,4.292166058788474,0.5658989669835696,1,0,2,1.1852023897953838,1,1,0,1.0151732660362158,0,2025-05-28 09:21:46.134045,"3625,2231,3201,7430,8162",2.4403501775904775
726,3,3.9157446518204777,4,0.4230984295548613,0.3811590204199494,0,1,3,5.359379855916157,1,1,4,0.8502464172032034,0,2025-05-18 18:57:46.134045,"5844,8860,5738,964,9966",2.186520667533092
727,2,1.069382680273796,2,0.8680071895532762,0.4955653582353706,1,0,3,3.622822512191904,2,0,3,1.2929465741663995,0,2025-06-05 14:11:46.134045,1541,4.749629799389405
728,1,1.0381170331946121,2,5.985886058902826,0.8116124831636912,0,0,1,4.500629106039117,1,0,1,0.7034826972195598,0,2025-06-01 23:51:46.134045,"9313,5073,6389,9737",2.0509715309439667
729,0,3.2294856818066995,5,0.3101486219873213,0.5022963847963366,0,1,3,0.0,0,0,2,0.9551863835273338,0,2025-05-18 05:50:46.134045,"2790,424",1.157058401560472
730,2,2.66131805960032,5,2.2713244634639276,0.9952289257384755,0,0,1,1.833333632985813,1,3,4,0.7368941625303034,1,2025-05-11 08:02:46.134045,"8,1643,2373,1201,2097",2.9653700740496536
731,6,1.8699411474736136,4,0.29248106622994274,0.6658338038175092,0,0,3,2.6340088524017666,1,0,1,0.4911650393580559,0,2025-05-15 06:48:46.134045,"9727,6563,6444",1.1084486484497704
732,6,2.8319088999891613,2,2.8461457774169374,0.20724765812520662,0,1,0,3.0812294861885787,1,1,4,0.21788862920069507,0,2025-05-22 17:01:46.134045,"795,6775,8858,8376",2.6474997142934487
733,3,2.300600001229167,1,1.004069627439958,0.49951878212326783,0,1,1,4.257920847799214,0,0,1,0.623081213673761,0,2025-05-30 20:17:46.134045,"9917,2919,1870,4775,6672",6.78586697175553
734,3,0.8138075842611743,3,5.3720021625553525,0.8134177219636645,0,0,3,4.34000392851216,2,1,2,0.8290751801360622,1,2025-05-29 23:24:46.134045,"5371,6004,5837,4462",5.4038392716913926
735,2,0.0,3,0.27962985673250623,0.21830153488950288,0,1,1,0.0,0,2,2,0.8197794808092138,0,2025-05-16 18:35:46.134045,835,5.3599990617488995
736,5,1.4326548482927097,9,1.7467740715550497,0.7294221386435478,0,0,3,2.071376678216879,1,1,0,0.7531439070580719,0,2025-05-11 10:26:46.134045,502,2.4574964824779864
737,3,3.0849248358982795,1,1.782539245394589,0.03344903419087886,0,1,2,2.3301322418664414,2,2,0,0.4119620044061092,0,2025-05-08 18:15:46.134045,"2800,9180",1.0664390624277944
738,2,1.5715299116533847,8,1.9034361376212852,0.9426338313999593,0,0,1,3.5906277641974205,0,1,2,0.8583819346634536,0,2025-05-16 14:08:46.134045,"5160,5441",5.121243041466354
739,2,2.460097198349244,2,0.15965624936578432,0.6633617494144463,0,1,2,4.423797810826056,1,0,3,0.6701279724434848,0,2025-06-02 06:03:46.134045,5715,2.8491306429813927
740,2,2.1844854484450673,0,0.5106983744102861,0.1625703042015807,1,2,3,4.277966600552904,0,0,0,0.910223179665225,0,2025-05-11 16:40:46.134045,7294,5.522437315521996
741,3,0.3064997053856007,4,0.6187727132544449,0.874294699378396,0,1,3,4.3281380766359785,1,3,0,2.1163306954775125,0,2025-05-12 22:14:46.134045,4539,4.76446435070021
742,1,1.5936043062936835,9,0.5879816237111397,0.08182068088901062,1,1,4,2.5299170051794437,2,6,3,0.8233589791471743,1,2025-05-18 11:37:46.134045,3273,1.035891992549054
743,6,2.3588793304465785,2,1.685990774182017,0.4059289636462212,0,0,1,3.912962158764674,0,2,4,1.2480426341786313,0,2025-06-04 07:02:46.134045,5460,1.0694967408961782
744,4,1.212853744495633,5,0.08458518749026671,0.7369493395994334,1,1,1,0.33793333680887727,4,2,1,1.440922344603804,1,2025-06-01 22:30:46.134045,"4057,661",1.7241416454241534
745,6,1.6374618429720482,0,1.9644368101608143,0.9374066273632651,1,0,2,3.8214952352302944,3,1,4,1.3222935982927329,1,2025-05-16 04:55:46.134045,938,1.5784609115921215
746,2,2.3917470920971113,9,1.1216723633745889,0.3488102668392269,0,0,1,5.325539245726882,0,1,2,0.3616083220291697,0,2025-05-26 13:40:46.134045,2440,2.2604766859275207
747,5,2.0726299991429795,3,0.2849207414251038,0.8305112309634005,1,1,2,0.6550017592956143,1,1,0,1.1453143412504119,0,2025-05-13 04:29:46.134045,5315,1.1187512610594257
748,2,3.046909740924715,0,0.38450514491999677,0.1967522576652706,0,0,1,2.9439288324412356,1,1,0,0.19357299554120921,0,2025-05-17 07:42:46.134045,2413,0.9122981403037749
749,3,2.383670913163479,0,0.15401337752528244,0.035110369164783606,0,1,3,4.828103957228426,1,0,2,0.7088577144524995,0,2025-05-20 00:04:46.134045,"1183,4866,612",5.083404550271573
750,6,1.0441500015979832,9,0.9216671857530416,0.028760983292548725,1,0,3,4.108093507359408,0,0,2,1.8963179968977024,0,2025-06-02 14:31:46.134045,"5342,903",5.941585409525569
751,6,1.522453286070464,7,1.3555112470175965,0.6581704912143995,0,1,0,4.919898854451623,1,2,1,0.4777041439401516,0,2025-05-18 21:12:46.134045,9244,0.9933224515881374
752,5,2.0202962842262773,9,1.3047264795995082,0.1542073059355734,0,0,3,3.4157665484006285,0,1,4,0.5727008594287227,0,2025-05-09 08:55:46.134045,"5352,800,2662",0.45931303102353815
753,4,3.3384150765140417,3,4.919845704204409,0.050324310389726845,0,1,1,5.204655772249324,0,1,2,1.1474982357055683,0,2025-05-27 15:13:46.134045,"5294,1801,3989",1.9259734389867282
754,3,1.5264743697176941,9,0.5263930109917567,0.9767475258316312,0,1,3,3.8818521716214276,2,0,0,0.7898919605396832,0,2025-05-12 09:22:46.134045,"7115,7913,8043,8377,5817",1.4881157094905317
755,1,0.26743119760197187,2,2.1537302209874616,0.24201226832967893,0,0,2,2.792326931283504,0,2,3,1.2652803080441395,0,2025-05-18 11:53:46.134045,"3857,2527,9939,2569",1.8934066147778346
756,4,2.440566903491188,5,1.926026625990712,0.46255448297955104,1,1,2,3.394453490441885,1,0,0,1.2628880845511519,0,2025-05-17 18:49:46.134045,"7504,6450,7121",0.5988686759050093
757,3,1.244401751656001,9,0.09493212387229782,0.6130811391199174,0,0,2,4.32004324483248,1,1,0,0.941623231666444,0,2025-05-27 22:35:46.134045,448,5.592804284218081
758,4,0.7146986804250315,8,3.9889988462397423,0.14445603662431183,0,0,1,2.8320407280436095,1,0,2,0.8889505079362077,0,2025-05-08 18:39:46.134045,"4024,6612,6750,8414,6366",2.8331948281852353
759,2,2.0188030128258387,5,4.017094686388949,0.3571688606886352,0,0,1,2.6464540442873004,0,3,4,1.7260151119558835,0,2025-05-28 17:02:46.134045,8507,0.8612456786159584
760,2,2.9728676418083033,0,0.7571042585946545,0.6477068447684706,0,1,1,2.989807757025896,1,1,2,1.5355171344202485,0,2025-05-15 16:26:46.134045,"2147,8518",3.948422072849893
761,4,1.426119460338981,7,0.8110971544527363,0.6397617174746266,0,0,5,0.4074652662707532,0,0,0,1.4548107309465068,0,2025-06-05 14:25:46.134045,"1349,8379,3564,9949",1.723851383692684
762,4,2.4965738871826297,0,2.5688424773230727,0.8420573087367015,0,0,4,0.9749008991345507,2,2,0,0.7457017593300284,1,2025-05-27 10:56:46.134045,"1149,6507,215",1.4586241264160038
763,1,2.6819136630424327,2,1.024886333181038,0.43742243275475434,1,0,1,1.0929554030366206,0,1,2,0.8142139963636045,0,2025-05-27 20:39:46.134045,"4211,5472,8100,3680,6915",0.9450112657204152
764,2,2.791796493666629,8,2.408174054752319,0.889827625552956,0,0,3,3.78408009333266,1,1,1,1.0606650845541192,0,2025-05-25 14:59:46.134045,6733,4.536034403033641
765,4,1.2677276903813985,3,0.05519075440764097,0.6821927355252346,0,1,2,5.607600785018499,0,0,3,0.05734726169558979,0,2025-05-18 22:53:46.134045,"9786,5539,832,6276,9173",1.8767674194470232
766,2,0.8789179420666147,7,0.43206443110375914,0.5621051949014577,1,0,4,1.9153438658632642,0,0,2,0.13931718434775409,0,2025-05-26 10:43:46.134045,"5833,7478",0.0480974320795117
767,3,1.0152468950414049,8,0.14322251732480457,0.11713682606041431,1,1,0,2.978606888798369,0,2,2,0.5308280858496348,0,2025-06-01 21:27:46.134045,2384,4.109996908199251
768,5,2.79097467212247,7,0.9082486530990919,0.574703912142932,0,1,3,3.41261884850227,3,1,2,0.46172199926305113,1,2025-05-29 17:23:46.134045,"9298,8662,6749,9286",1.7739681611971152
769,2,2.667393154670812,5,2.887862010204551,0.5946720178062785,0,2,2,0.0,0,4,2,0.9931759662969784,1,2025-05-24 12:19:46.134045,"9303,1958,9706",3.4319250163359385
770,2,1.0428493992996652,8,1.2652148583574665,0.758804382860636,1,0,5,3.44691587102668,0,1,0,1.404895647034253,0,2025-06-02 08:39:46.134045,"8763,9102,314",0.3089186340255694
771,2,4.132644026343636,5,1.1019964330439962,0.7191390674835222,1,0,5,4.842400805623166,0,0,1,0.8571515499292222,0,2025-05-25 11:12:46.134045,"5264,2389,4923,2960,8550",2.261327221059066
772,2,0.9236360334128346,4,0.6838124116783393,0.5299801793459549,0,0,0,1.6534678165182897,0,2,0,0.7870874943675312,0,2025-06-02 23:45:46.134045,"3192,2424,4280,3354",3.242802616907054
773,4,2.999464084700726,7,0.09858463645761778,0.5928291713896664,0,0,2,2.7924571060922228,1,0,2,1.259228479961699,0,2025-05-12 13:11:46.134045,1150,3.4856460477346562
774,2,3.5196654392052107,3,2.1812796397857035,0.7723427120347177,0,0,5,4.1522466533397555,1,0,4,1.110561950072857,0,2025-05-17 08:27:46.134045,"8194,126,3118,6851,6305",2.645375996653072
775,2,2.1097576059933645,2,1.2686298119055397,0.351440262136801,0,1,5,1.611066872424753,1,0,0,0.30994076531891646,0,2025-05-10 13:32:46.134045,"3875,1529,4939",2.3849866308944763
776,3,1.230276156419169,3,4.0097235037967724,0.13497111560052755,1,0,1,2.9349206497059153,0,0,2,1.2975974998143562,0,2025-05-08 17:03:46.134045,"9030,7117,4532,1854,153",3.548618798806898
777,2,1.2521219725516535,8,0.8483589560274001,0.874299380502617,0,0,0,4.3490417867963425,2,1,3,0.9858968447129348,0,2025-05-23 09:40:46.134045,"800,3087",2.650344369239328
778,2,1.737909799637126,3,0.7699922199813092,0.965018775220905,0,0,2,0.047423248258938955,1,1,3,0.0,0,2025-06-06 16:39:46.134045,"7947,2801,6553,3806,2699",4.8292942643702865
779,2,3.080870778068033,6,5.494641571717715,0.42930483873409464,1,0,1,3.3974548606998174,0,1,1,0.6500353238515674,0,2025-05-20 11:05:46.134045,"3988,233",1.7022971356034433
780,5,0.8001241873001523,0,0.22825458098890117,0.9903097892776931,0,0,1,2.181777746422619,0,2,0,0.805328262766768,0,2025-06-03 04:23:46.134045,"3422,9155,2633",5.69715391240608
781,4,0.16123396758722452,5,0.43625362560201175,0.3226949148337013,0,1,3,4.489255823248048,2,3,3,1.2762340815619162,0,2025-05-21 20:56:46.134045,"7593,2336",4.067416902391188
782,4,2.3620549905693036,7,1.0046271580295967,0.06657409409073045,0,1,1,5.753283114521159,1,0,1,1.6079740168371144,0,2025-06-06 08:43:46.134045,"9726,2277,3568,6432,3493",4.78103427217923
783,4,2.5816127512590805,6,1.1120707994644383,0.5724595811887515,0,1,2,0.868082394741247,1,0,1,1.7090226640774495,0,2025-05-30 19:59:46.134045,"1860,5285,5357",2.476314924366047
784,4,3.9679694467992683,4,1.1934896995425068,0.8682006845469478,0,2,4,0.7743793016113427,1,2,1,0.12847361638071986,1,2025-05-07 20:01:46.134045,"8709,5294,7506,5432,3933",0.7000646717485316
785,4,0.6176810247332694,3,0.3575950555089721,0.6174818182363937,0,1,3,1.9466220812617445,2,0,3,0.9203968135366326,0,2025-06-01 13:19:46.134045,"6048,8825,3728,8587",4.953747827466971
786,0,1.8651933880377616,1,3.922824709829879,0.009427148243593142,0,1,4,3.885519030245676,4,0,4,0.8905261269137648,0,2025-05-12 14:23:46.134045,3259,0.3112444953935102
787,1,3.161837432120478,0,1.8235726999150923,0.011832681416528601,0,0,1,2.897874714892263,0,0,1,0.5215535447235848,0,2025-05-29 12:19:46.134045,"5438,247,9724,4337",2.2986025859074584
788,4,2.1208621676027315,0,0.44849850112144063,0.7243510728644192,0,1,0,5.33910990368727,0,5,0,0.9440750542746194,0,2025-05-18 12:44:46.134045,"4449,2384,595,2506",1.4013995658622238
789,1,1.8045608109384759,4,0.5226201724985906,0.8453429957141313,1,1,4,0.9402258533542365,0,0,1,1.0328786878906113,0,2025-06-03 19:32:46.134045,5808,5.384383409454811
790,4,2.789905496929541,8,3.1848828261480477,0.2530367091228257,0,2,3,1.6682913220984859,0,0,0,0.2200838041943164,0,2025-05-31 01:44:46.134045,"3060,2612,3977,39,7462",3.470066758292372
791,1,1.4006110357934018,6,0.7179138047877269,0.47013105676258604,1,1,4,5.789626383103905,0,0,0,0.2574891208112283,0,2025-05-16 17:48:46.134045,"459,798,9864,8908",5.066251625642659
792,2,2.8514108419541486,1,1.2191241502856776,0.9610909004874731,0,0,2,2.790081478517509,0,0,4,1.1960726390014005,0,2025-05-27 02:07:46.134045,"2586,5780,8818,8888,2975",1.3688599122497311
793,2,0.7464368078097245,5,0.1924776973539462,0.4605740836098966,1,0,3,6.082417007751563,1,1,2,1.7495207416177836,0,2025-06-02 20:23:46.134045,"7833,5471,5147",3.050957257647715
794,1,0.4805682967171032,9,0.4349927151385931,0.13581409940801303,1,0,1,4.173470786984434,1,1,0,1.334322135053646,0,2025-05-20 09:40:46.134045,6662,1.8885171018522842
795,4,1.7264119810876697,6,0.8082634022379376,0.9116530066718829,0,0,2,3.256520438952334,4,1,4,1.9163684559294634,1,2025-06-01 16:17:46.134045,"2526,4603",2.1142474368131756
796,7,0.0,7,1.601269583475569,0.495167669194432,1,0,3,3.9185274327812802,0,2,0,0.7657645968074491,0,2025-06-01 08:13:46.134045,"5337,5930,6069",2.0603472262415856
797,3,2.0846996367129034,8,0.49321587667432437,0.344306942048876,0,0,1,0.31936808764536817,1,0,1,0.4094951445184257,0,2025-06-04 16:40:46.134045,"8132,1152,3336,7653",4.278096578284616
798,4,0.2674386572952887,2,4.516619535305371,0.09743272240601908,0,1,4,4.88277597788372,1,1,1,0.6027538580113916,0,2025-05-11 19:19:46.134045,"4637,6483",3.70979128196649
799,5,2.282420520566377,1,0.3731096969011004,0.45826829707578964,0,1,0,3.498026222369393,0,0,1,0.46488135976927303,0,2025-05-15 06:01:46.134045,"4232,4946,6249,9442",3.860994694062914
800,3,2.1854594381169457,6,2.2637570306889816,0.7696727690606185,0,0,2,0.0,0,2,4,0.5474792395889957,0,2025-05-20 08:08:46.134045,"2048,2438,5262",3.787382093998441
801,2,1.9320376138351827,7,0.6802480329223363,0.7171843434380811,0,0,1,3.0569551123618877,0,2,4,0.0,0,2025-05-19 22:12:46.134045,"1897,1299,8159,8526,4673",2.862769169698826
802,3,2.436408667538092,8,2.6882472188092192,0.49658765030960106,0,1,3,2.6360085529705213,1,1,2,1.3799663907831388,0,2025-05-30 00:25:46.134045,"9356,289,4748,2998,9868",1.6574614598545812
